ENSG00000197815.4	1016	995	993	671	728	746	981	933	972	1577	1645	1608	1091	1104	1103	1544	1610	1522	4624	4721	4717	3256	3259	3252	4309	4478	4395
ENSG00000197984.5	1418	1381	1372	4139	4103	4177	5733	5901	5913	1764	1861	1766	5371	5210	5400	7572	7420	7395	1349	1222	1282	3945	3966	3899	5454	5355	5414
ENSG00000198283.3	104	107	96	50	51	42	112	130	125	27	19	23	9	14	13	31	34	29	143	146	141	54	64	75	152	135	154
ENSG00000198315.11	641	622	622	680	697	726	1893	1841	1864	313	291	302	311	327	322	875	871	824	836	797	869	831	958	848	2443	2454	2521
ENSG00000198646.14	10263	10417	10474	625	643	580	3897	3824	3949	2566	2675	2690	167	171	159	1009	1025	1034	3200	3254	3226	190	192	219	1213	1236	1252
ENSG00000198682.13	207	205	237	406	364	400	1042	996	973	651	647	610	1091	1073	1133	2930	2800	2936	323	344	312	584	566	562	1520	1534	1549
ENSG00000198729.5	1824	1811	1872	2037	1998	2077	2275	2192	2272	1166	1204	1228	1358	1413	1322	1427	1384	1412	3719	3712	3706	4091	4114	4128	4527	4539	4480
ENSG00000199121.4	86	115	98	121	83	122	115	136	138	512	504	489	584	576	582	636	697	684	438	422	417	466	443	447	469	533	494
ENSG00000199172.3	3204	3149	3136	2616	2603	2650	2780	2594	2665	9246	9373	9454	7649	7806	7699	8093	7812	7827	5957	5716	5675	4726	4801	4876	4873	4917	4928
ENSG00000199390.1	202	208	217	251	199	254	73	80	85	291	279	288	296	284	324	102	111	120	488	493	496	506	510	522	185	194	165
ENSG00000199442.1	874	896	885	2468	2542	2482	1077	1045	1035	2490	2577	2615	7190	7150	7055	3025	3075	3004	1055	1122	1111	3106	3032	3041	1330	1337	1208
ENSG00000199446.1	535	529	530	531	565	515	420	458	434	569	570	554	602	566	560	518	482	484	366	332	352	413	408	361	290	316	319
ENSG00000199488.1	792	742	835	281	292	261	56	62	48	231	210	219	77	74	80	13	14	25	1106	1026	1085	382	418	386	76	80	72
ENSG00000199570.1	55	44	40	20	19	17	14	12	12	83	70	56	26	19	31	35	11	20	15	14	14	4	5	4	2	1	5
ENSG00000199627.1	1923	1850	1905	4605	4691	4590	4063	4136	4024	2160	2171	2020	5193	5116	5195	4436	4373	4433	8488	8272	8266	20604	20721	20680	18057	17981	18026
ENSG00000199709.1	234	262	232	648	682	676	84	94	106	931	915	915	2386	2499	2531	349	333	331	722	690	729	1856	1878	1846	249	289	260
ENSG00000199713.1	654	683	637	1083	1051	1028	654	662	644	558	519	532	857	825	913	531	553	524	837	830	793	1236	1223	1210	761	756	751
ENSG00000199886.1	6186	6296	6317	13570	13855	13763	25428	25298	25341	2752	2842	2822	6073	6105	6041	11062	11234	11557	23279	23484	23757	39749	39963	40035	40273	40102	40156
ENSG00000199934.1	2301	2333	2307	4328	4367	4431	7111	7152	7290	2180	2149	2237	4180	4121	4033	6893	6795	6657	663	626	638	1220	1227	1170	2050	1995	2074
ENSG00000200114.1	358	408	376	1531	1631	1642	1575	1606	1557	131	120	116	559	589	541	575	598	574	162	169	144	631	685	684	645	706	685
ENSG00000200153.1	3276	3240	3189	3356	3232	3218	421	453	449	5262	5323	5352	5524	5350	5477	747	730	713	4071	4061	4033	4187	4084	4191	600	532	561
ENSG00000200211.1	199	174	192	74	68	58	61	64	80	542	488	524	202	244	226	231	245	217	133	149	120	62	42	51	51	41	53
ENSG00000200252.1	1329	1363	1344	1154	1170	1152	376	372	396	800	838	851	675	716	706	239	229	207	310	333	348	308	273	281	85	109	95
ENSG00000200340.1	4769	4834	4924	5489	5574	5386	3797	3821	3887	2752	2742	2722	3021	3123	3083	2238	2229	2213	1820	1802	1796	1976	2052	2055	1432	1478	1424
ENSG00000200390.1	4805	4789	4923	2030	1996	2171	6593	6419	6448	434	450	418	193	173	188	565	592	644	1405	1422	1423	616	623	603	1852	1823	1952
ENSG00000200443.1	1852	1880	1841	2685	2696	2786	3109	3059	3041	4170	4121	4073	6093	5908	5908	6702	6702	6718	1163	1219	1159	1717	1704	1703	1799	1922	1957
ENSG00000200463.1	375	430	385	371	358	361	220	247	231	300	321	289	286	271	274	162	180	161	724	714	737	653	626	698	406	391	419
ENSG00000200680.1	915	822	893	1060	1023	1057	119	125	120	776	826	791	911	907	883	118	91	109	1156	1162	1110	1309	1328	1316	147	157	169
ENSG00000201114.1	94	135	108	107	94	92	143	151	130	3741	3662	3645	3414	3415	3373	4618	4318	4542	122	131	118	100	114	122	164	163	161
ENSG00000201151.1	1256	1248	1260	2568	2511	2584	1537	1520	1579	745	734	789	1545	1579	1531	960	957	953	345	347	352	730	701	753	487	427	450
ENSG00000201550.1	14159	14018	14263	6257	6072	6013	4449	4665	4429	27060	26711	26545	11568	11519	11386	8528	8412	8599	19617	19574	19673	8478	8545	8542	6363	6125	6124
ENSG00000201638.2	6160	6064	6049	2066	2201	2135	11363	11260	11314	1111	1101	1150	441	425	405	2151	2086	2122	6682	6642	6696	2340	2331	2363	12366	12503	12460
ENSG00000201640.2	39981	39956	40361	8243	8103	8050	21579	21424	21469	10344	10261	10321	784	810	795	2060	2128	2123	15473	15509	15051	1142	1157	1184	3070	3120	3084
ENSG00000201671.1	574	575	568	956	906	896	279	297	291	1394	1496	1407	2369	2358	2345	764	726	676	1020	938	929	1524	1502	1518	463	466	448
ENSG00000201733.1	797	785	757	238	261	219	279	331	271	2144	1996	2141	640	569	617	804	767	753	650	673	697	194	195	223	255	232	246
ENSG00000201800.1	487	444	471	408	383	367	343	343	326	6122	6043	6116	5286	5167	5264	4438	4559	4552	502	533	509	423	444	457	406	381	385
ENSG00000202044.1	21	9	13	30	18	25	44	33	41	95	100	99	148	162	137	239	270	261	250	288	276	428	424	412	701	662	644
ENSG00000202172.1	790	737	787	1372	1387	1419	589	603	567	2240	2183	2255	3901	3932	3886	1643	1632	1646	2257	2331	2202	4065	4026	4113	1759	1731	1675
ENSG00000202237.1	8340	8184	8246	10230	10118	10296	7314	7139	7324	6098	6214	6132	7640	7670	7450	5498	5564	5440	11847	11926	11792	14341	14237	14435	10222	10312	10246
ENSG00000202245.1	129	129	150	383	390	407	156	174	133	141	158	130	404	434	407	140	144	161	1471	1505	1510	4459	4355	4407	1500	1550	1522
ENSG00000202300.1	545	521	518	715	784	664	1939	1989	2111	2953	2916	2871	4087	4000	3922	11028	11053	11200	2660	2659	2699	3736	3806	3782	10447	10340	10443
ENSG00000202408.2	6701	6785	6689	12036	12070	12265	4179	4141	4130	859	879	923	1632	1769	1599	537	530	560	2107	2223	2159	3857	4062	3877	1302	1256	1298
ENSG00000202417.1	234	241	236	92	108	84	672	653	648	389	365	351	141	122	127	899	892	911	678	707	676	262	224	232	1691	1720	1672
ENSG00000202423.1	45	43	43	67	64	74	59	47	59	168	192	174	299	341	321	234	212	209	7	8	9	7	7	8	12	13	5
ENSG00000202445.1	117	118	121	334	337	344	1155	1249	1185	91	87	73	209	207	192	753	770	708	101	91	101	303	286	281	966	1034	974
ENSG00000202514.1	670	705	703	798	776	755	1063	1064	1087	183	173	161	199	222	221	280	275	280	1141	1202	1208	1351	1302	1381	1820	1983	1746
ENSG00000202515.1	603	632	609	673	649	660	533	581	570	539	535	594	603	585	563	492	508	505	569	598	561	584	596	586	514	477	530
ENSG00000202522.1	1547	1577	1568	3782	3782	3829	3610	3366	3437	991	1045	1034	2545	2426	2549	2307	2255	2302	3802	3797	3884	9311	9363	9112	8533	8605	8589
ENSG00000203498.3	3822	3825	3805	2175	2257	2183	1337	1387	1363	2232	2303	2270	1399	1368	1371	797	888	831	7721	7688	7676	4620	4674	4598	2908	2784	2844
ENSG00000203668.3	1311	1351	1367	794	776	769	2396	2423	2404	976	981	1014	610	617	607	1840	1800	1793	435	444	441	282	274	280	791	794	798
ENSG00000203900.2	720	768	742	2657	2745	2781	503	490	500	922	930	963	3553	3600	3559	637	657	624	1051	1047	1090	3803	3911	3938	682	715	761
ENSG00000204071.11	599	630	605	5846	5696	5705	526	546	485	1724	1700	1690	16046	16344	16106	1436	1480	1484	525	509	463	4994	4967	4849	439	457	460
ENSG00000204120.16	1319	1374	1341	3845	3943	3877	4406	4462	4335	1148	1110	1121	3202	3244	3291	3801	3698	3780	799	836	788	2441	2534	2470	2708	2726	2744
ENSG00000204188.7	521	564	562	640	703	640	1035	1059	1079	631	597	637	775	754	714	1343	1262	1299	269	260	290	338	325	319	639	550	565
ENSG00000204356.14	19	17	15	71	52	53	14	16	10	31	35	46	131	138	115	32	26	32	24	33	32	102	84	73	20	22	26
ENSG00000204393.7	904	878	876	3060	3097	2980	4497	4590	4451	151	127	150	508	472	450	732	742	760	735	723	740	2522	2503	2418	3645	3742	3686
ENSG00000204514.11	388	391	438	474	473	455	225	207	208	1291	1276	1310	1525	1477	1496	672	653	636	946	933	952	1132	1075	1105	474	471	510
ENSG00000204659.5	16543	16453	16391	4434	4446	4441	9670	9699	9813	14390	14255	14202	3863	3857	3802	8547	8692	8541	1018	1015	1048	307	285	286	621	613	653
ENSG00000204704.3	1431	1312	1365	186	179	173	1113	1098	1086	1884	1878	1971	265	271	258	1527	1515	1494	3674	3539	3583	466	466	485	2758	2769	2864
ENSG00000204792.2	2325	2255	2402	3593	3710	3622	954	1019	995	545	655	559	937	921	912	243	260	231	2385	2382	2435	3904	3981	3852	1120	1063	1063
ENSG00000204802.3	4201	4332	4243	5639	5616	5417	5744	5755	5804	9248	9417	9262	12773	12430	12472	12957	12897	13095	1513	1525	1508	2023	2043	2002	2109	2091	2123
ENSG00000204949.11	3446	3429	3467	571	613	583	1263	1339	1336	17090	16870	17329	2951	2979	3038	6431	6463	6359	5823	5802	5700	1032	1056	1054	2205	2073	2137
ENSG00000205250.9	4265	4166	3997	1603	1586	1610	967	998	981	2080	2083	2113	801	860	775	480	510	512	7426	7414	7392	2983	2834	2950	1769	1784	1716
ENSG00000205579.3	154	171	170	400	403	387	402	376	405	113	95	132	274	264	304	282	274	270	260	261	319	676	638	604	661	610	667
ENSG00000205653.2	1899	1938	1880	917	932	844	1065	1059	1024	777	727	741	340	372	360	415	441	415	469	429	424	215	185	234	247	233	239
ENSG00000205786.8	424	415	413	3521	3407	3400	4677	4733	4804	173	190	195	1441	1452	1441	2001	1984	1893	422	454	422	3453	3413	3306	4584	4749	4725
ENSG00000206043.7	7786	7854	7790	15625	15705	15883	39616	39898	40168	5392	5477	5378	10973	11089	10812	31689	31856	31527	26898	26663	26961	39898	39800	40096	39861	40055	39914
ENSG00000206203.5	210	246	220	65	68	80	191	167	155	376	412	358	119	115	100	280	289	337	316	258	293	86	93	70	236	247	233
ENSG00000206562.12	565	526	551	459	420	467	223	221	197	287	284	304	258	278	279	124	118	112	570	543	563	504	479	483	235	256	230
ENSG00000206588.1	1158	1163	1161	3405	3382	3514	3499	3419	3431	8724	8544	8576	24979	24768	24900	25638	25600	25511	855	810	860	2321	2402	2338	2547	2464	2449
ENSG00000206693.1	663	640	652	823	809	814	1689	1687	1690	1359	1375	1376	1653	1773	1690	3534	3595	3576	11349	11249	11216	13682	13603	13728	29164	29045	29240
ENSG00000206762.1	682	602	631	567	493	569	1021	1020	1066	317	304	305	257	273	256	448	522	463	411	394	474	366	358	356	651	681	672
ENSG00000206834.1	3676	3878	3595	998	1042	1044	944	894	942	3433	3383	3634	923	921	963	885	899	932	871	941	902	254	247	240	229	245	245
ENSG00000206855.1	47	42	47	339	322	341	841	931	895	44	54	42	332	337	340	839	813	787	273	273	256	1990	2075	1963	5189	5177	5334
ENSG00000206921.1	1077	1033	1034	1960	1940	1928	399	410	394	1439	1360	1354	2524	2588	2585	525	517	519	2837	2652	2747	5047	5121	5108	1014	1041	1027
ENSG00000206979.1	722	758	695	239	275	275	84	105	111	653	662	641	198	237	226	98	98	89	937	951	919	351	319	340	145	119	118
ENSG00000206981.1	337	344	338	391	389	394	556	536	549	371	365	400	410	420	408	577	634	616	599	613	579	711	710	699	1038	1045	1051
ENSG00000206982.1	7069	7087	6947	863	875	911	2023	1928	1969	12043	12148	12215	1601	1560	1576	3465	3465	3503	4306	4404	4342	532	589	556	1254	1168	1252
ENSG00000206991.1	280	284	320	1382	1278	1282	1309	1268	1236	149	144	160	697	723	729	647	622	717	93	103	104	457	476	452	463	455	458
ENSG00000207084.1	412	462	484	2388	2236	2238	1776	1795	1760	819	739	797	3857	3897	3834	2915	2937	2925	209	217	242	1146	1176	1152	892	892	965
ENSG00000207154.1	592	549	544	780	824	798	470	487	512	978	948	958	1350	1382	1379	830	815	776	335	305	326	506	463	486	297	294	295
ENSG00000207178.1	298	303	307	466	465	466	235	260	256	261	260	301	370	425	387	219	206	196	117	101	123	140	139	164	82	87	86
ENSG00000207352.1	1589	1582	1557	3104	3014	3134	4969	4936	4844	776	726	790	1471	1448	1548	2222	2411	2311	3434	3456	3485	6631	6777	6797	10903	11058	10832
ENSG00000207363.1	377	444	450	387	371	386	350	397	329	149	132	128	131	136	135	119	122	114	94	102	82	92	89	84	81	79	60
ENSG00000207364.1	694	710	712	1066	1083	1054	2216	2217	2228	466	405	414	724	685	714	1499	1364	1499	2724	2783	2891	4311	4312	4246	9117	9055	9015
ENSG00000207391.1	105	107	78	160	176	172	150	135	149	72	100	78	165	137	142	99	131	118	212	223	198	342	342	374	290	306	304
ENSG00000207496.1	3868	4000	3837	1800	1780	1683	4086	4015	4174	2348	2340	2252	1102	1069	998	2475	2420	2311	862	857	812	383	409	411	867	850	919
ENSG00000207600.3	688	751	722	1431	1426	1351	1976	1917	1978	95	97	75	172	173	154	219	242	218	114	117	113	230	221	212	333	292	305
ENSG00000207943.1	523	492	496	1410	1422	1399	553	551	527	2984	3077	2909	8841	8742	8698	3441	3437	3415	8979	8790	8695	25211	25103	25130	9880	9904	10007
ENSG00000207956.1	988	990	998	1726	1774	1740	1535	1633	1550	1163	1126	1101	2029	2071	1998	1845	1811	1969	913	855	936	1649	1665	1614	1515	1485	1480
ENSG00000207995.1	263	249	286	524	558	503	399	398	382	85	79	82	178	174	158	138	137	121	118	115	100	203	201	198	160	163	179
ENSG00000211632.4	743	770	791	1154	1186	1246	1380	1342	1340	252	267	255	416	431	391	568	454	524	317	328	320	514	525	538	594	613	595
ENSG00000211673.2	916	921	984	783	746	845	900	881	846	1549	1576	1592	1325	1214	1274	1498	1422	1449	631	720	737	522	582	561	599	613	630
ENSG00000211780.3	394	371	371	71	81	57	201	240	193	620	654	692	107	136	111	329	292	338	464	485	495	97	72	97	288	249	207
ENSG00000211831.2	704	707	743	322	282	304	256	274	245	2346	2335	2264	1043	1016	1030	890	917	869	3018	3167	3090	1386	1366	1293	1265	1220	1214
ENSG00000211839.1	165	174	159	51	51	50	129	122	140	309	350	325	108	109	98	278	250	251	586	570	567	188	192	187	439	460	441
ENSG00000211857.1	599	600	548	5289	5313	5399	4408	4316	4343	97	120	104	1111	1090	1063	940	856	892	179	197	196	1782	1701	1745	1430	1372	1363
ENSG00000211864.2	62	57	63	33	43	42	77	100	73	269	234	242	148	166	159	345	322	346	246	224	230	158	127	163	321	353	353
ENSG00000211870.1	2220	2147	2119	529	521	548	2028	2131	2033	472	436	468	144	113	114	458	471	478	973	994	1023	269	267	239	940	997	931
ENSG00000211881.1	433	398	442	272	283	292	611	618	617	1222	1201	1231	864	859	883	1861	1905	1885	1351	1324	1386	850	882	896	1934	2068	1980
ENSG00000211915.1	833	854	832	1928	1884	1925	320	349	314	345	295	317	662	670	721	104	114	122	146	121	137	270	289	294	48	63	47
ENSG00000211933.2	3944	3907	3881	5373	5511	5335	1685	1652	1623	23859	24032	23677	33277	32912	33291	10167	10272	10131	4377	4301	4421	6063	6125	6126	1849	1840	1915
ENSG00000211956.2	12556	12618	12625	5585	5450	5534	9828	9809	9945	3283	3466	3403	1500	1474	1475	2604	2654	2595	1766	1681	1725	742	742	779	1372	1344	1397
ENSG00000212145.2	1095	1125	1127	14659	14708	14877	2197	2138	2267	2009	1975	2030	25916	26083	26275	3763	3655	3754	2999	2863	2864	38630	39238	38895	5676	5610	5718
ENSG00000212149.1	486	457	444	1019	934	947	1314	1296	1232	3913	3912	3769	7686	7811	7664	10781	10682	10616	1130	1161	1057	2371	2262	2238	3016	2932	3053
ENSG00000212176.1	31821	31771	31655	2055	2129	2118	11911	11724	11832	8215	7990	8035	527	579	581	2892	3051	3139	21331	21365	21168	1469	1408	1398	8069	8008	8154
ENSG00000212216.1	1559	1573	1547	2213	2237	2297	859	880	932	3796	3904	3844	5579	5498	5338	2250	2272	2185	5491	5708	5759	8153	8019	8136	3243	3281	3238
ENSG00000212229.1	39930	39964	40248	12394	12463	12037	35297	35302	35187	4198	4203	4120	1092	1160	1167	3279	3256	3323	5815	5942	5805	1609	1534	1565	4369	4283	4395
ENSG00000212257.1	9808	9697	9858	11298	11465	11536	11141	11298	11053	5199	5138	5146	6084	6123	6045	5854	5983	5856	39930	40139	40089	40015	40253	40107	40141	40151	40307
ENSG00000212316.1	75	52	58	486	525	530	908	885	899	69	92	93	719	741	727	1278	1167	1134	83	81	91	655	695	675	1144	1116	1154
ENSG00000212344.1	15991	15928	16054	4071	4128	4032	14487	14802	14310	5007	4925	4926	1275	1256	1216	4423	4537	4634	2405	2432	2321	594	549	613	2196	2145	2148
ENSG00000212383.1	6446	6636	6468	2615	2431	2565	6021	5972	6051	10817	10898	10956	4494	4343	4375	10030	10199	10281	8427	8460	8271	3245	3407	3311	7943	7725	7658
ENSG00000212441.1	3547	3419	3579	8329	8364	8292	5320	5258	5345	5129	5031	5038	12142	12225	12191	7730	7623	7811	3697	3758	3716	8696	8827	9141	5584	5553	5373
ENSG00000212464.1	6040	5798	5895	4796	4865	4845	4068	4072	4034	1024	977	997	756	740	729	724	656	652	1334	1428	1347	1140	1085	1085	935	928	883
ENSG00000212597.1	1177	1177	1132	6843	6762	6837	2084	2088	2113	3539	3615	3701	20598	20825	20590	6478	6436	6428	1208	1255	1260	6993	7073	7250	2116	2155	2225
ENSG00000212657.2	37	36	47	90	92	88	24	14	8	40	64	40	123	101	89	19	22	11	298	295	298	633	571	637	75	83	73
ENSG00000212766.9	12606	12584	12681	39708	39839	39994	22413	22220	22399	1595	1591	1572	7107	6983	7128	2726	2783	2698	1185	1145	1077	5211	5213	5225	2082	2029	2065
ENSG00000212864.4	1558	1527	1501	1398	1321	1362	851	866	899	4367	4372	4267	3723	3688	3705	2434	2451	2413	615	673	684	554	575	592	355	355	355
ENSG00000213046.4	629	646	627	928	890	906	530	553	527	460	466	489	689	646	644	367	353	424	113	141	111	178	188	150	92	93	96
ENSG00000213062.5	35	28	42	35	39	43	93	93	110	48	75	61	42	51	48	172	143	135	42	46	47	50	52	43	132	149	143
ENSG00000213082.3	217	253	217	194	184	209	191	163	198	274	265	299	221	213	219	205	220	224	404	366	391	291	311	292	286	312	308
ENSG00000213139.8	217	217	202	148	144	141	108	113	111	879	865	913	628	652	609	521	512	486	279	292	308	216	211	241	177	194	179
ENSG00000213145.10	1857	1783	1864	1790	1778	1689	647	652	678	1795	1686	1718	1621	1628	1608	611	590	604	6024	6314	6110	5804	5772	5729	2101	2087	2122
ENSG00000213185.7	195	201	207	888	817	792	2086	2184	2147	948	935	904	3839	3821	3754	9778	9995	9835	686	635	677	2631	2606	2650	6903	6817	6697
ENSG00000213186.8	216	263	231	410	391	395	268	262	270	925	944	904	1549	1534	1590	984	943	1010	156	134	154	222	213	248	144	143	167
ENSG00000213305.3	652	627	620	551	579	601	454	458	467	1561	1474	1503	1387	1414	1420	1038	1058	1109	869	825	835	798	816	796	630	602	641
ENSG00000213553.4	475	499	452	291	303	273	187	207	160	2507	2504	2582	1496	1484	1556	1038	953	996	154	162	171	102	104	81	69	78	65
ENSG00000213563.7	1100	1116	1144	3682	3695	3655	237	278	250	4055	4081	4195	13954	14289	14002	1005	1034	983	3692	3650	3731	12603	12693	12651	876	922	892
ENSG00000213640.3	5911	5866	5982	5925	5862	5853	17285	17228	17592	2052	2033	2005	2156	2045	1994	6081	6139	6006	1119	1088	1145	1159	1199	1200	3419	3384	3388
ENSG00000213673.3	164	174	200	450	412	432	178	158	181	271	285	282	664	637	636	259	249	246	146	118	132	316	298	289	143	141	140
ENSG00000213753.11	8090	7952	7863	2752	2778	2725	7179	7359	7237	1113	1057	1068	388	372	384	1021	1003	958	6795	6997	6828	2409	2348	2385	6255	6328	6184
ENSG00000213772.3	1849	1911	1830	1270	1185	1269	887	871	885	1235	1178	1220	891	795	838	588	622	548	3586	3497	3594	2458	2544	2414	1664	1761	1792
ENSG00000213849.3	835	830	829	1037	1063	1071	1428	1482	1460	1427	1375	1387	1752	1731	1749	2312	2324	2248	681	628	657	853	793	770	1031	1095	1063
ENSG00000213888.3	3287	3301	3289	1502	1524	1551	2891	2778	2834	6874	6913	6814	3286	3200	3242	5966	5987	6098	1040	1027	1055	518	410	446	926	913	887
ENSG00000213959.2	422	459	464	718	741	792	318	287	299	888	868	904	1535	1451	1478	585	548	560	1087	1090	1044	1826	1720	1807	670	697	750
ENSG00000214049.8	3149	3166	3123	1603	1599	1584	4234	4148	4106	2067	2016	2028	1007	1027	993	2797	2742	2740	2136	2090	2078	1054	1050	1007	2760	2742	2735
ENSG00000214216.11	10106	10382	10422	32019	32042	32464	8939	8938	8807	2652	2569	2658	8230	8222	8172	2309	2264	2284	8944	8961	8878	28125	28362	28036	7656	7900	7719
ENSG00000214222.2	1796	1742	1787	1365	1341	1394	704	711	790	1939	1916	1827	1414	1507	1429	843	791	801	1237	1201	1306	981	922	976	502	521	486
ENSG00000214245.3	919	950	924	135	174	152	1350	1383	1294	1177	1150	1250	190	183	225	1692	1735	1747	466	402	411	68	90	73	708	662	619
ENSG00000214252.4	256	238	250	371	383	405	287	299	272	193	187	193	310	293	299	236	220	242	125	119	148	180	182	177	140	150	163
ENSG00000214293.11	2079	2036	2117	1335	1319	1336	1473	1517	1468	3699	3729	3721	2417	2489	2366	2653	2694	2622	1554	1610	1595	1067	1026	1051	1168	1142	1129
ENSG00000214305.4	168	164	167	331	312	318	579	572	560	554	490	531	1175	1189	1213	2060	1995	2198	132	156	125	275	248	290	495	506	456
ENSG00000214425.11	1355	1292	1371	1595	1520	1531	3186	3145	3151	119	123	105	138	132	141	294	332	326	399	372	351	440	458	412	843	847	951
ENSG00000214433.4	188	189	183	94	59	58	107	125	114	778	797	820	313	335	319	497	510	491	131	152	140	65	57	63	77	84	84
ENSG00000214559.3	2267	2298	2332	7214	7542	7442	17380	17725	17597	3277	3155	3178	10226	10127	10427	24112	24614	24442	278	286	233	836	809	862	2062	2060	1948
ENSG00000214578.5	518	526	516	293	289	322	413	464	427	1156	1176	1263	644	641	638	1013	989	1018	1898	1788	1787	1035	1002	1025	1599	1565	1541
ENSG00000214688.6	3298	3303	3408	6612	6705	6414	5240	5217	5355	21645	21760	21333	40206	39596	39961	33536	33719	33655	5803	5860	5814	11145	11329	11372	9070	8883	8989
ENSG00000214794.4	129	130	144	711	664	712	243	216	246	262	275	287	1303	1385	1379	420	446	460	959	949	1023	4902	4763	4888	1576	1577	1615
ENSG00000214856.12	678	655	707	7117	6845	7002	682	665	655	441	442	499	4579	4632	4508	425	431	440	211	238	216	2306	2295	2223	203	224	198
ENSG00000214886.4	1303	1344	1331	703	687	678	2637	2771	2755	2312	2296	2344	1302	1205	1247	5033	4976	5121	2051	2078	2193	1130	1105	1136	4531	4477	4391
ENSG00000215021.10	40	54	45	6	4	8	92	92	110	160	179	164	32	20	32	370	369	362	173	175	196	34	34	26	408	408	445
ENSG00000215114.10	249	259	247	499	497	467	171	185	175	110	146	131	251	263	266	64	96	101	534	493	524	1089	1050	1069	329	347	374
ENSG00000215198.3	8443	8394	8425	3424	3391	3297	11818	11717	11809	13333	13516	13392	5382	5389	5329	19056	18856	19210	14870	15023	15151	6170	6111	6066	21350	21122	21628
ENSG00000215373.4	1551	1632	1610	5406	5380	5459	1330	1442	1392	1338	1365	1345	4583	4568	4843	1178	1260	1189	14344	14412	14186	39902	39711	40098	12642	12720	12804
ENSG00000215606.4	813	781	835	392	463	411	213	202	191	2697	2701	2692	1456	1489	1473	694	697	680	1737	1743	1842	913	992	1017	446	475	448
ENSG00000215720.4	3710	3509	3684	1276	1317	1328	1696	1612	1626	4097	3908	4093	1452	1383	1460	1839	1772	1805	11026	10925	11029	3858	3931	3967	4799	4869	4878
ENSG00000215840.3	119	111	123	271	280	255	269	268	264	911	869	935	2036	1960	2008	2127	2077	2065	1691	1766	1692	3741	3767	3661	4070	3946	3802
ENSG00000215881.3	378	457	400	234	249	255	364	370	389	924	940	940	515	461	472	768	794	799	790	826	775	407	401	434	737	654	677
ENSG00000216141.3	2339	2307	2315	11373	11512	11537	2731	2638	2735	9722	9874	9801	39987	39718	39799	11398	11123	11138	2105	2050	2188	10483	10769	10750	2481	2377	2469
ENSG00000216191.1	5276	5476	5202	9027	9079	9221	4557	4606	4509	1711	1687	1732	2896	2941	2856	1414	1413	1450	23605	23246	23289	39659	39867	39482	19840	19677	19887
ENSG00000216365.2	4238	4223	4227	1955	1910	1968	5639	5513	5638	374	389	384	156	188	175	452	522	519	2496	2488	2390	1114	1147	1103	3262	3156	3158
ENSG00000216895.9	5095	5016	4990	6708	6794	6773	4806	4780	4852	6379	6476	6442	8590	8651	8727	6133	6235	6200	2244	2147	2264	3097	3030	2968	2069	2115	2088
ENSG00000217159.2	138	113	125	1597	1551	1472	775	826	804	26	19	19	252	247	232	115	123	142	13	30	27	279	271	290	165	149	132
ENSG00000217930.8	280	316	323	558	552	580	1087	1153	1083	1529	1561	1571	2582	2532	2643	5094	5246	5003	2385	2424	2395	4039	4015	3991	7887	7698	7900
ENSG00000218049.1	226	223	236	247	258	233	809	819	789	120	130	146	117	112	109	402	377	377	156	164	170	158	144	151	505	474	537
ENSG00000218180.2	2916	2939	2926	4400	4533	4298	6655	6640	6577	1813	1850	1849	2770	2673	2805	4094	4156	4155	7252	7320	7360	10810	10852	10866	16520	16794	16650
ENSG00000218208.1	2907	2968	2867	1861	1917	1786	3714	3687	3752	2727	2793	2764	1799	1715	1746	3527	3555	3464	1949	1829	1930	1238	1296	1229	2380	2396	2379
ENSG00000218698.1	1556	1600	1593	427	443	430	1045	1119	1125	1395	1345	1363	412	409	432	959	926	918	790	785	845	213	211	231	552	534	529
ENSG00000218806.2	136	122	124	160	111	125	64	59	65	280	249	257	279	298	276	129	141	126	217	212	221	252	267	230	130	107	115
ENSG00000218857.1	93	66	72	94	98	84	175	179	160	211	186	219	259	239	255	516	460	522	72	82	93	75	78	96	213	163	200
ENSG00000219404.2	989	979	1084	1374	1340	1353	1007	1066	1033	48	47	65	84	82	73	49	66	55	823	785	806	1097	1043	1034	845	850	803
ENSG00000219438.9	2342	2357	2454	4315	4113	4082	5654	5574	5587	1794	1936	1843	3278	3289	3181	4545	4543	4331	551	553	574	936	975	947	1274	1250	1231
ENSG00000219592.2	773	737	821	5329	5304	5262	2259	2255	2311	1399	1392	1429	9328	9478	9454	4037	4003	3956	360	343	366	2288	2222	2423	988	971	969
ENSG00000219736.1	141	119	136	780	794	814	1588	1541	1512	200	223	243	1324	1312	1352	2413	2507	2535	12	19	21	105	97	103	216	206	219
ENSG00000220076.1	17888	18048	18167	23249	23016	22962	4731	4817	4651	3161	3066	3182	3910	3895	3925	823	780	780	5160	5247	5405	6693	6639	6820	1362	1363	1307
ENSG00000220586.2	203	209	211	120	129	118	95	70	72	1526	1601	1536	891	844	889	588	575	582	3881	3857	3928	2252	2212	2117	1448	1446	1457
ENSG00000220695.1	249	251	244	437	456	433	164	192	187	1148	1233	1102	2062	2169	2006	841	814	846	887	876	863	1711	1583	1596	711	662	658
ENSG00000220748.2	114	107	110	195	180	177	35	38	27	3834	3894	3918	6634	6717	6671	1153	1229	1134	428	468	398	736	826	732	124	128	117
